ID,Age,Salary,JoinDate,Department,Score
5491,29,82669,2024-03-08,Engineering,79
5492,45,48394,2017-08-22,Finance,91
5493,36,89332,2017-02-07,HR,54
5494,58,116682,2018-06-02,HR,77
5495,43,69386,2018-09-08,Marketing,98
5496,59,115504,2015-09-21,HR,77
5497,32,139238,2018-11-23,Marketing,66
5498,43,79107,2022-07-12,Sales,74
5499,30,60624,2019-10-15,Finance,74
5500,25,86132,2022-03-04,Sales,55
5501,40,82979,2019-08-14,HR,79
5502,31,93797,2021-12-28,Sales,72
5503,28,56014,2022-10-17,Sales,55
5504,28,60028,2024-09-22,Support,61
5505,19,104292,2020-08-15,Engineering,84
5506,53,129728,2016-05-13,Support,77
5507,45,95941,2022-05-26,Marketing,87
5508,24,114238,2022-06-02,Engineering,81
5509,28,71751,2024-07-12,Finance,52
5510,47,119541,2019-04-01,HR,51
5511,31,59992,2018-09-19,Sales,67
5512,61,75406,2016-12-08,Marketing,62
5513,43,44219,2017-01-06,Sales,67
5514,26,80672,2024-05-09,Finance,70
5515,57,58522,2021-08-05,Finance,73
5516,51,56567,2022-12-26,Marketing,93
5517,50,88390,2019-06-28,Finance,62
5518,31,135037,2022-03-02,Sales,65
5519,55,121257,2019-12-14,Marketing,88
5520,43,52873,2020-12-12,Engineering,50
5521,49,99070,2024-03-25,Sales,70
5522,35,147213,2015-08-21,Engineering,62
5523,41,147021,2015-03-31,HR,51
5524,36,38302,2022-02-14,Engineering,93
5525,64,137288,2017-12-21,HR,99
5526,31,141749,2021-08-11,Support,61
5527,37,66182,2020-02-11,Support,79
5528,47,109781,2018-07-28,Support,79
5529,58,39821,2022-08-28,HR,85
5530,51,135815,2018-10-12,HR,63
5531,43,54647,2015-01-12,HR,63
5532,48,111985,2022-07-04,Sales,97
5533,21,104944,2018-05-08,Marketing,69
5534,31,49623,2019-04-18,Support,74
5535,42,123826,2022-08-14,HR,54
5536,55,112805,2015-05-01,HR,75
5537,57,140373,2017-11-08,Marketing,87
5538,21,34870,2022-03-31,Support,79
5539,47,148903,2019-10-09,Engineering,68
5540,56,74322,2018-09-28,Marketing,89
5541,50,50128,2024-05-22,Engineering,63
5542,55,99001,2020-08-14,Sales,77
5543,31,100949,2019-01-23,Support,65
5544,38,49547,2019-07-23,HR,82
5545,23,133080,2023-02-04,Engineering,64
5546,61,99506,2022-10-04,Sales,92
5547,64,46482,2017-02-17,Sales,63
5548,19,63948,2022-09-04,Finance,53
5549,43,121250,2017-11-06,Finance,61
5550,19,62400,2016-02-09,Finance,84
5551,27,57503,2015-04-12,Support,71
5552,58,149466,2024-10-26,Finance,70
5553,32,114335,2020-11-08,Finance,70
5554,38,39428,2017-08-14,HR,93
5555,49,119846,2024-06-06,Engineering,54
5556,56,101540,2016-02-21,Engineering,67
5557,38,88951,2022-12-22,Sales,93
5558,51,114553,2015-10-19,Finance,90
5559,41,104727,2023-01-31,HR,73
5560,49,124711,2015-05-05,Engineering,82
5561,55,146779,2015-01-09,Finance,98
5562,51,112762,2022-03-06,Finance,80
5563,35,89414,2018-03-30,Marketing,71
5564,60,73473,2023-03-19,Marketing,89
5565,64,46040,2016-12-12,Marketing,96
5566,56,99139,2024-11-13,Finance,62
5567,62,47600,2018-06-10,HR,53
5568,41,33811,2021-06-21,HR,85
5569,62,84145,2015-11-18,Sales,77
5570,43,100678,2022-01-27,Sales,64
5571,53,56714,2015-04-21,Sales,55
5572,52,103062,2019-08-26,Support,87
5573,52,84499,2017-02-07,Marketing,59
5574,47,74852,2020-10-09,Sales,90
5575,55,77836,2024-06-01,Support,92
5576,56,95283,2015-02-06,Sales,54
5577,21,72723,2024-06-07,HR,94
5578,33,121288,2015-09-27,Finance,63
5579,28,119756,2018-03-19,Marketing,83
5580,39,33447,2021-03-26,Engineering,73
5581,56,93001,2019-04-12,HR,92
5582,53,58582,2023-07-15,Engineering,65
5583,55,137578,2015-05-10,Finance,81
5584,23,104081,2021-10-18,HR,57
5585,47,67830,2021-10-30,Engineering,76
5586,42,111527,2019-07-07,Finance,95
5587,58,131326,2020-07-05,Engineering,74
5588,39,117185,2021-11-16,HR,61
5589,40,42210,2023-09-14,Finance,94
5590,56,64136,2017-12-26,Finance,59
5591,47,45945,2024-12-13,HR,83
5592,63,109180,2015-11-10,Finance,78
5593,55,43224,2015-09-23,Engineering,94
5594,26,71150,2016-08-25,Sales,62
5595,54,83389,2022-05-08,Sales,86
5596,26,127095,2021-06-04,Finance,88
5597,57,30565,2018-10-01,Marketing,52
5598,64,79895,2017-02-26,Marketing,82
5599,49,45174,2019-05-12,HR,68
5600,51,57597,2019-09-01,Engineering,99
5601,64,63069,2022-10-12,Sales,68
5602,43,37248,2020-08-19,Marketing,77
5603,36,55370,2016-03-18,Marketing,97
5604,36,30434,2015-09-15,Finance,56
5605,46,138534,2015-03-12,HR,92
5606,22,68493,2021-07-10,HR,98
5607,60,33959,2020-07-04,Finance,57
5608,59,69115,2020-09-04,Finance,91
5609,30,65481,2015-12-02,Support,67
5610,59,52578,2020-04-22,Support,98
5611,37,82879,2020-08-31,Sales,86
5612,20,90669,2022-05-07,Sales,76
5613,32,125737,2018-12-22,Finance,83
5614,62,65989,2024-06-15,HR,89
5615,40,31082,2024-04-26,Finance,98
5616,21,75810,2016-07-15,Marketing,90
5617,40,126622,2018-12-11,Finance,58
5618,41,45828,2017-10-08,Finance,90
5619,63,47974,2021-08-31,Marketing,65
5620,42,146249,2018-01-28,Finance,98
5621,62,102776,2019-07-30,Finance,64
5622,56,43536,2016-06-15,Engineering,50
5623,22,68839,2021-11-29,Support,58
5624,61,112629,2022-05-30,Support,77
5625,62,47177,2018-09-04,HR,77
5626,57,68533,2017-05-13,Support,76
5627,55,90611,2022-04-08,Sales,60
5628,38,85103,2017-09-29,Marketing,79
5629,35,72082,2020-07-11,Sales,52
5630,29,119690,2017-10-26,Finance,79
5631,38,57685,2019-07-16,Marketing,70
5632,55,141975,2022-05-25,Finance,64
5633,35,144867,2022-08-31,Engineering,78
5634,55,92907,2024-02-01,Marketing,70
5635,34,32024,2020-09-03,Sales,67
5636,54,35285,2018-02-01,Support,61
5637,28,47903,2021-11-18,HR,98
5638,37,135160,2019-11-08,HR,50
5639,20,43566,2024-07-20,Marketing,70
5640,40,124088,2016-03-18,Marketing,68
5641,62,139366,2017-02-03,Finance,95
5642,36,52333,2023-10-17,Finance,72
5643,44,50954,2022-08-03,HR,88
5644,53,39675,2023-12-07,Marketing,76
5645,63,94289,2020-03-16,HR,82
5646,45,55822,2016-06-14,HR,81
5647,37,82647,2020-12-11,Sales,84
5648,48,66025,2021-08-28,Marketing,80
5649,55,30981,2023-05-25,Marketing,94
5650,58,49336,2023-08-24,HR,58
5651,32,149500,2018-03-28,Finance,71
5652,33,114511,2015-06-06,Finance,51
5653,43,121277,2024-06-13,Support,87
5654,51,105911,2024-01-01,Support,85
5655,38,131165,2015-04-08,Engineering,92
5656,45,87389,2024-06-22,Finance,93
5657,23,134531,2016-08-22,Sales,80
5658,50,39643,2024-01-22,Marketing,56
5659,25,122104,2020-12-20,Sales,51
5660,34,82275,2021-12-22,Sales,94
5661,54,119001,2016-05-26,Engineering,93
5662,34,60580,2017-03-26,HR,87
5663,52,40619,2022-10-21,Sales,96
5664,56,33549,2017-02-18,Engineering,55
5665,21,127458,2019-09-27,Finance,86
5666,52,130280,2021-10-01,HR,58
5667,23,119100,2023-03-01,Finance,71
5668,45,50765,2016-03-27,Engineering,85
5669,19,42857,2018-05-20,Finance,85
5670,25,52444,2024-11-05,Marketing,91
5671,26,109741,2017-01-14,Engineering,50
5672,30,141153,2024-04-08,Finance,64
5673,49,99217,2021-05-09,HR,92
5674,48,37501,2024-12-24,Marketing,96
5675,31,87263,2018-03-12,Sales,78
5676,64,93038,2021-10-23,HR,68
5677,44,146616,2020-04-28,Marketing,86
5678,54,127898,2022-02-05,HR,77
5679,41,125259,2021-02-06,Finance,85
5680,35,101074,2020-07-26,Marketing,53
5681,31,42454,2019-03-25,HR,75
5682,25,51711,2021-08-20,Finance,69
5683,32,31286,2018-07-11,HR,66
5684,39,138245,2023-12-19,Support,61
5685,35,84583,2020-09-12,HR,95
5686,64,141359,2015-10-23,Support,64
5687,54,98623,2019-06-24,HR,54
5688,19,89263,2022-11-09,Engineering,77
5689,58,47077,2017-02-01,Engineering,76
5690,48,106968,2020-04-04,HR,85
5691,64,141658,2024-11-30,Sales,50
5692,46,68400,2017-05-04,HR,57
5693,33,55465,2020-07-03,Finance,77
5694,39,35969,2018-12-28,Sales,71
5695,58,84091,2018-06-08,Sales,68
5696,42,54241,2024-10-07,Sales,54
5697,51,121302,2015-06-19,Marketing,59
5698,64,48680,2016-04-11,Finance,56
5699,54,65950,2024-03-12,Finance,64
5700,59,118087,2016-11-30,Engineering,75
5701,43,67869,2022-04-04,HR,75
5702,27,113984,2016-04-30,Finance,63
5703,19,119711,2015-03-01,Sales,62
5704,44,148728,2024-03-25,Engineering,56
5705,27,117287,2015-06-26,Engineering,58
5706,39,83270,2022-10-30,Engineering,56
5707,26,142666,2022-10-17,Marketing,73
5708,46,43392,2021-06-18,Marketing,69
5709,24,50010,2022-04-19,Marketing,89
5710,24,120203,2019-01-06,Finance,68
5711,37,79451,2020-02-18,Sales,88
5712,57,105205,2017-10-07,Engineering,74
5713,58,31082,2021-04-16,Finance,62
5714,56,136471,2021-04-14,Support,71
5715,34,66719,2018-07-24,HR,71
5716,51,89453,2023-06-19,HR,57
5717,62,80833,2023-07-07,Engineering,73
5718,59,78897,2015-11-15,HR,51
5719,44,123709,2021-04-09,Engineering,97
5720,56,63012,2015-05-14,Engineering,61
5721,49,98315,2024-03-16,Finance,77
5722,63,88584,2019-10-17,Engineering,53
5723,43,148819,2015-01-24,HR,99
5724,20,64560,2023-03-05,Finance,66
5725,24,43117,2016-09-28,Sales,97
5726,22,78786,2021-04-16,Marketing,88
5727,63,133585,2024-07-15,Marketing,84
5728,33,31511,2018-05-08,Finance,99
5729,64,52502,2024-02-17,Finance,76
5730,58,120341,2024-06-24,HR,99
5731,42,76489,2015-09-21,HR,63
5732,31,61949,2015-01-11,Finance,74
5733,53,123059,2019-11-11,Sales,96
5734,32,99407,2015-04-21,Marketing,67
5735,31,57385,2018-11-04,HR,50
5736,59,33260,2024-06-23,Finance,69
5737,27,127289,2024-04-07,Marketing,73
5738,51,87788,2023-02-23,HR,77
5739,44,102231,2024-03-19,Engineering,50
5740,50,49014,2017-06-29,Sales,58
5741,33,70324,2021-09-08,Sales,83
5742,40,68698,2021-10-30,Engineering,99
5743,42,33512,2019-04-26,Engineering,62
5744,41,115642,2023-07-22,Finance,66
5745,54,130364,2017-10-01,Engineering,76
5746,37,86160,2016-07-30,Support,91
5747,49,31799,2020-11-15,Marketing,78
5748,57,120450,2023-11-24,Engineering,55
5749,61,70379,2023-04-29,Marketing,88
5750,58,137668,2017-10-29,Finance,71
5751,59,128303,2022-05-19,HR,59
5752,27,116479,2018-06-26,Marketing,50
5753,34,116813,2019-04-01,HR,75
5754,63,59202,2017-05-09,Support,70
5755,34,90263,2020-01-02,Support,70
5756,58,104855,2019-01-26,Finance,94
5757,36,113323,2019-01-18,HR,56
5758,34,59376,2016-08-30,Finance,86
5759,23,117681,2021-05-19,Support,81
5760,22,79956,2022-06-27,Finance,80
5761,29,87954,2022-08-29,Finance,79
5762,23,132542,2020-02-11,Marketing,65
5763,37,46204,2021-01-05,Engineering,93
5764,59,32093,2016-10-14,HR,80
5765,51,126319,2018-12-22,HR,78
5766,20,74040,2017-08-09,Sales,60
5767,28,121544,2020-10-21,Engineering,71
5768,59,137001,2018-11-03,HR,95
5769,26,140675,2018-03-26,HR,70
5770,27,102597,2016-06-08,Marketing,78
5771,26,64364,2015-07-29,Support,54
5772,57,124410,2015-01-11,Support,50
5773,59,140400,2018-06-26,Marketing,88
5774,63,117812,2024-06-18,Engineering,98
5775,39,119049,2015-03-13,Sales,55
5776,49,135711,2016-08-05,Finance,60
5777,27,98078,2019-11-29,HR,88
5778,51,62286,2020-05-13,HR,61
5779,61,109183,2018-09-03,Finance,87
5780,20,73201,2021-08-01,Support,54
5781,28,40745,2017-02-03,Support,74
5782,52,102354,2019-03-29,Engineering,71
5783,54,128261,2016-10-22,Support,60
5784,49,141074,2017-11-10,HR,80
5785,62,114084,2024-06-16,HR,57
5786,37,147353,2016-10-06,Sales,83
5787,21,78657,2020-07-14,Marketing,53
5788,37,58793,2024-02-06,Engineering,58
5789,33,119241,2020-04-26,HR,87
5790,42,46442,2024-05-01,HR,94
5791,58,39765,2018-11-12,Engineering,68
5792,31,41390,2021-04-24,Marketing,70
5793,32,114482,2016-08-09,Marketing,86
5794,63,141119,2015-04-23,Marketing,63
5795,26,39966,2020-05-30,Support,56
5796,31,101301,2018-08-14,Marketing,70
5797,32,145123,2023-05-02,HR,57
5798,51,108183,2018-08-13,Engineering,50
5799,49,57257,2019-05-30,Engineering,98
5800,22,146949,2019-02-25,Marketing,69
5801,33,85046,2024-09-18,Marketing,56
5802,19,64094,2019-10-18,Sales,63
5803,48,129889,2019-10-12,Engineering,90
5804,31,46772,2018-06-26,Sales,60
5805,57,98868,2021-04-11,HR,78
5806,28,131124,2021-12-15,Marketing,98
5807,49,112979,2022-03-26,Engineering,64
5808,36,31301,2017-01-11,Engineering,83
5809,34,116219,2015-03-19,HR,74
5810,34,87033,2022-03-06,Engineering,77
5811,35,112418,2015-01-12,Sales,67
5812,62,62735,2018-07-03,Engineering,63
5813,33,97641,2019-03-13,HR,67
5814,33,35630,2018-11-08,Marketing,66
5815,24,86289,2019-06-03,Support,59
5816,22,40068,2017-12-16,Engineering,52
5817,36,85916,2021-03-07,Marketing,93
5818,52,82165,2022-03-14,Sales,63
5819,21,59164,2018-05-10,Sales,67
5820,46,132370,2021-09-22,Engineering,87
5821,33,63939,2021-07-20,Finance,73
5822,52,128475,2021-02-06,Engineering,68
5823,21,85008,2018-09-17,HR,51
5824,30,33577,2015-10-08,Finance,94
5825,47,136081,2016-10-17,HR,79
5826,41,143583,2020-05-22,Marketing,93
5827,50,86680,2019-08-20,Finance,98
5828,27,143151,2017-12-27,Engineering,67
5829,36,117110,2020-05-23,Marketing,68
5830,41,48510,2016-12-04,Support,90
5831,59,82182,2021-08-24,Engineering,53
5832,55,101427,2016-04-03,Engineering,54
5833,58,128923,2018-07-13,Marketing,72
5834,57,85412,2018-09-08,Marketing,86
5835,28,138982,2021-10-13,Sales,60
5836,30,89021,2016-04-02,Support,57
5837,42,68398,2016-02-23,Engineering,67
5838,61,33307,2023-08-23,Marketing,67
5839,27,132598,2020-09-30,Sales,99
5840,61,55741,2021-09-30,Engineering,64
5841,33,57293,2015-04-10,Finance,79
5842,35,42318,2016-10-25,Marketing,93
5843,30,112579,2024-07-29,Support,98
5844,52,122694,2023-07-19,Engineering,91
5845,50,118293,2021-08-07,Marketing,84
5846,53,56044,2024-03-09,Finance,69
5847,20,144183,2023-11-10,HR,89
5848,49,103820,2019-10-06,Support,56
5849,19,57476,2020-05-24,Finance,55
5850,45,40991,2018-01-25,Marketing,91
5851,53,100047,2019-02-11,Engineering,94
5852,59,45668,2023-01-15,Support,95
5853,26,58106,2022-07-31,Marketing,72
5854,28,100320,2018-11-27,Finance,51
5855,20,89402,2022-01-31,HR,99
5856,52,129449,2021-10-31,Support,64
5857,60,68218,2022-12-16,Support,80
5858,45,147693,2021-01-22,Support,77
5859,49,132552,2015-03-12,Support,69
5860,45,33992,2021-06-21,Support,60
5861,36,103563,2018-02-11,HR,50
5862,22,45305,2020-08-03,HR,91
5863,63,82129,2015-04-10,Sales,85
5864,19,128833,2022-09-30,Sales,62
5865,22,119363,2022-06-09,HR,51
5866,28,56173,2018-08-26,Finance,79
5867,49,61007,2021-06-07,Finance,99
5868,55,131046,2024-04-13,Finance,77
5869,27,136965,2021-11-29,Marketing,66
5870,39,142554,2020-07-31,HR,68
5871,34,140551,2020-07-30,HR,85
5872,49,86441,2021-11-21,HR,95
5873,53,65739,2021-11-25,Sales,63
5874,53,103029,2015-11-28,Sales,58
5875,38,51311,2023-04-23,HR,61
5876,47,65934,2020-05-04,Sales,89
5877,21,114766,2018-05-20,Finance,76
5878,42,106868,2022-07-07,Sales,55
5879,22,100258,2017-10-22,Marketing,76
5880,25,57912,2018-05-23,Sales,64
5881,53,76840,2017-12-27,Engineering,90
5882,24,68623,2022-09-20,Marketing,57
5883,64,86690,2021-09-24,Support,64
5884,54,53634,2017-03-22,Finance,88
5885,23,34090,2023-01-04,Support,68
5886,45,88704,2015-05-12,Marketing,91
5887,36,147374,2023-03-10,Sales,80
5888,28,104062,2020-06-21,Sales,59
5889,60,31110,2020-06-25,Support,52
5890,20,88513,2018-07-23,Sales,74
5891,60,129987,2017-11-28,Sales,78
5892,39,101857,2017-11-09,Sales,64
5893,56,62521,2023-03-25,Finance,70
5894,46,127631,2022-10-25,Marketing,59
5895,30,86878,2016-01-22,Finance,72
5896,40,88334,2023-10-07,Marketing,53
5897,20,52580,2015-12-24,Engineering,51
5898,21,34288,2016-06-17,Finance,64
5899,50,79349,2024-03-06,Engineering,56
5900,36,37851,2022-04-30,Engineering,50
5901,56,102402,2022-10-30,Finance,94
5902,43,88027,2020-12-13,Finance,61
5903,39,128636,2020-02-11,HR,77
5904,31,92805,2020-05-17,HR,79
5905,61,92931,2020-04-16,Finance,93
5906,44,102869,2016-10-30,Engineering,91
5907,58,147409,2016-06-30,Engineering,88
5908,58,71848,2022-08-28,Marketing,93
5909,54,38512,2024-05-14,HR,64
5910,49,69776,2020-12-14,Sales,67
5911,62,113420,2019-05-24,Support,81
5912,50,82433,2024-08-26,Marketing,97
5913,27,39597,2017-05-30,Finance,85
5914,50,78022,2021-03-27,Engineering,89
5915,22,142673,2018-08-16,Sales,73
5916,34,48782,2022-08-23,Engineering,56
5917,34,128651,2022-09-27,Sales,87
5918,39,148030,2023-05-25,Finance,86
5919,32,115745,2021-05-27,Support,99
5920,42,87396,2018-11-16,Support,70
5921,55,99057,2017-09-18,Finance,76
5922,49,96836,2015-08-07,Finance,53
5923,61,60802,2024-07-08,Marketing,51
5924,43,116753,2017-02-28,Finance,63
5925,32,81603,2020-04-27,Engineering,83
5926,53,120450,2018-04-02,HR,58
5927,24,56269,2018-12-11,Marketing,62
5928,44,92398,2015-09-23,Finance,93
5929,52,87228,2017-07-29,Marketing,64
5930,63,132071,2021-02-23,Engineering,58
5931,62,146694,2024-08-07,Marketing,85
5932,57,148018,2020-05-25,Sales,83
5933,36,80075,2018-12-03,Engineering,72
5934,57,92444,2017-05-15,Support,56
5935,58,37883,2015-01-19,Engineering,63
5936,63,51134,2021-10-24,Sales,52
5937,32,44642,2016-10-23,Finance,73
5938,63,54583,2016-07-17,HR,54
5939,21,140285,2024-07-13,HR,65
5940,37,135879,2020-10-04,Sales,55
5941,48,133941,2023-06-13,Marketing,84
5942,32,40908,2024-04-20,HR,52
5943,28,83634,2022-12-07,Sales,77
5944,27,96912,2022-01-02,Support,97
5945,33,90282,2022-04-18,Engineering,59
5946,50,38163,2020-01-10,Marketing,52
5947,22,134587,2017-08-01,Marketing,93
5948,30,51143,2023-07-04,Engineering,93
5949,49,112911,2016-12-27,Sales,94
5950,54,124071,2018-06-27,Marketing,85
5951,38,93179,2024-01-05,HR,70
5952,38,110253,2015-01-13,HR,55
5953,26,39664,2023-07-24,Engineering,61
5954,31,136885,2019-08-26,HR,50
5955,39,70225,2024-05-08,Sales,60
5956,20,34521,2021-11-28,HR,55
5957,23,38382,2023-04-14,Marketing,69
5958,38,132657,2022-01-26,Sales,75
5959,48,44425,2021-02-03,HR,81
5960,27,91177,2023-06-26,HR,55
5961,40,67851,2021-10-02,Engineering,98
5962,47,32175,2020-06-08,Sales,63
5963,54,55654,2018-10-10,Support,81
5964,51,117144,2017-07-01,Support,93
5965,39,98894,2024-05-25,Marketing,56
5966,58,132548,2016-04-12,Finance,65
5967,37,126554,2017-04-23,Finance,93
5968,64,79777,2016-07-19,HR,68
5969,49,138750,2016-07-21,Marketing,54
5970,28,103678,2018-02-27,Marketing,78
5971,62,135155,2024-09-05,Engineering,98
5972,53,77958,2022-01-12,Marketing,64
5973,63,118747,2023-09-14,Sales,52
5974,49,72185,2015-07-16,Finance,89
5975,55,120197,2018-07-15,Sales,63
5976,34,54276,2017-10-14,Finance,97
5977,32,54575,2015-11-29,Engineering,64
5978,18,112263,2018-09-20,Marketing,61
5979,27,53021,2020-03-07,Marketing,91
5980,59,65059,2019-02-17,Sales,80
5981,28,80805,2022-08-02,Sales,65
5982,26,136734,2017-10-18,HR,63
5983,36,64206,2016-06-21,Support,58
5984,53,105188,2024-02-15,Finance,88
5985,43,65847,2019-12-26,Finance,73
5986,25,48642,2018-07-28,Sales,96
5987,47,109417,2022-11-22,Sales,71
5988,26,109865,2022-02-18,Marketing,93
5989,21,103124,2016-07-16,Engineering,57
5990,18,84235,2024-11-21,Engineering,55
5991,64,72723,2021-03-25,Finance,60
5992,22,128993,2015-07-29,HR,73
5993,64,84033,2024-01-11,Finance,69
5994,45,64764,2017-06-04,Marketing,54
5995,47,54064,2015-03-14,Marketing,71
5996,35,79581,2020-03-15,HR,54
5997,48,115701,2015-03-13,Engineering,76
5998,42,117388,2021-06-26,Sales,77
5999,33,58981,2024-03-07,Sales,61
6000,37,80513,2016-03-22,Finance,83
6001,40,54940,2022-09-02,Engineering,76
6002,34,38367,2023-04-09,HR,70
6003,57,38573,2018-09-30,Engineering,80
6004,20,95296,2022-07-25,Marketing,99
6005,43,81542,2020-05-25,Finance,55
6006,45,92151,2021-08-31,Finance,94
6007,25,128706,2019-08-05,Sales,87
6008,46,144326,2015-04-03,HR,96
6009,49,89145,2019-12-05,Sales,76
6010,18,120854,2018-09-20,Finance,78
6011,62,69618,2016-09-13,Sales,96
6012,54,115982,2024-05-12,Finance,60
6013,39,31617,2021-09-04,Sales,84
6014,23,70002,2022-08-01,Marketing,54
6015,26,119627,2021-05-14,HR,68
6016,45,67850,2021-08-09,Engineering,62
6017,55,61786,2018-07-12,Sales,70
6018,44,97261,2020-03-28,Support,95
6019,23,64469,2015-02-17,HR,98
6020,28,42270,2022-01-29,Engineering,90
6021,34,65575,2019-10-22,Support,88
6022,24,123566,2018-02-14,Marketing,79
6023,38,47408,2022-03-01,Support,74
6024,49,38698,2017-06-30,Engineering,57
6025,22,104781,2015-05-19,Sales,57
6026,36,67355,2016-06-18,Marketing,79
6027,32,102739,2022-05-05,Marketing,93
6028,44,138132,2021-07-16,Support,97
6029,47,128342,2021-04-22,Engineering,96
6030,30,36265,2017-08-04,Marketing,65
6031,61,102134,2022-01-14,Engineering,97
6032,44,82268,2024-10-02,Sales,84
6033,32,91339,2017-02-17,Sales,84
6034,24,148717,2015-09-21,Engineering,99
6035,63,139681,2023-05-13,Finance,95
6036,37,127375,2017-09-09,Sales,87
6037,57,34383,2016-01-23,Finance,75
6038,56,91331,2017-03-17,Finance,67
6039,32,118627,2021-08-05,Marketing,71
6040,39,130916,2024-12-11,Sales,70
6041,19,31908,2015-07-28,Marketing,92
6042,35,60358,2024-01-21,Marketing,62
6043,58,111032,2017-07-07,Engineering,98
6044,24,60632,2020-07-05,Sales,50
6045,19,117171,2023-12-06,HR,63
6046,49,100499,2024-06-02,Support,51
6047,57,140065,2019-07-07,Sales,63
6048,37,55176,2020-04-06,Finance,91
6049,25,30987,2021-12-05,HR,95
6050,38,126854,2016-03-30,Finance,81
6051,25,142350,2019-05-12,Support,86
6052,33,80281,2024-11-10,Support,76
6053,57,59032,2020-10-15,Marketing,67
6054,52,118176,2023-08-07,Finance,64
6055,44,51584,2020-07-09,Support,89
6056,19,55968,2021-07-26,Marketing,99
6057,48,145391,2015-03-12,Support,86
6058,58,136081,2015-02-27,Finance,83
6059,20,66368,2020-01-09,Finance,63
6060,31,87645,2015-02-12,Sales,87
6061,52,147632,2023-02-20,Sales,97
6062,46,89267,2018-08-22,Marketing,82
6063,34,139211,2022-07-21,Marketing,99
6064,43,46007,2020-03-22,Marketing,83
6065,35,119438,2019-04-30,Sales,76
6066,33,92969,2019-11-16,Sales,59
6067,57,71291,2019-10-11,Sales,71
6068,33,48443,2018-03-14,Engineering,60
