ID,Age,Salary,JoinDate,Department,Score
6473,29,,2015-08-25,Support,71
6474, 30 ,28448,2017-12-29, SALES ,78
6475, 30 ,80895,,Marketing,84
6476,26,1704716, 2023-07-10 ,VeryLongDepartmentName123,NaN
6477,46,101185,2018-03-10,Hr,77
6478,34,83488,2024-11-14,Marketing,54
6479,20,55813,,Hr,64
6480,22,65321,2017-05-17,Hr,72
6481,25,146410,2016-05-13,Hr,99
6482,twenty five,76080,32/13/2020,Marketing,92
6483,65,$60000,2023-10-25,Sales,
6484,143,50000 ,2021-01-30,sales,NaN
6485,27,102194,2020-01-12,Hr,76
6486,39,34819, 2023-07-10 ,,67
6487,,72038,,human resources,66
6488,38,137141,2020-01-07,Support,65
6489,45,2261182,2022-01-24, SALES ,96
6490,65,111250,2024-07-27,Engg,
6491,49,116453, 2023-07-10 ,MKT,188
6492,twenty five,44245,,VeryLongDepartmentName123,52
6493,58,abc,2021-10-20,MKT,71
6494,46,84917,2019-05-03,Engg,86
6495,57,122247,2022-12-29,Sales,64
6496,32,105247,2015-01-31,Hr,59
6497,twenty five,75076,2024-03-14,,NaN
6498,63,75731,2015-01-19,HR,94
6499,46,51566, 2023-07-10 ,Support,82
6500,34,48481,2023-12-04,Support!!,95
6501,35,abc,2015-11-19,Engineering,73
6502,22,111690,2020-06-11,Engg,84
6503,47,20240,not_a_date,human resources,89
6504,21,133092,2015-12-16,Marketing,96
6505,43,101203,2017-06-12,,
6506, 30 ,82170,2024/05/01, SALES ,85
6507,27,65680,2022-11-09,sales,90
6508, 30 ,77689,2024/05/01,VeryLongDepartmentName123,
6509,22,147040,2021-02-02,HR,81
6510,61,145965,32/13/2020,Sales,74
6511,37,1981147,2017-04-06,Sales,89
6512,32,99788,2024-08-02,VeryLongDepartmentName123,53
6513,43,abc,2024/05/01,Support!!,94
6514,47,$60000,not_a_date,,58
6515,twenty five,63900,32/13/2020,Hr,60
6516,twenty five,149574,2024/05/01,Engineering,260
6517,,41976,2017-12-08,,75
6518,44,113041,2022-01-18,MKT,-10
6519,37,50000 ,not_a_date,Marketing,84
6520,44,52794,2016-08-04,VeryLongDepartmentName123,88
6521,31,40453,2015-08-12, SALES , 85 
6522,19,89105,2017-03-14,Engineering,76
46,34,50000 ,2021-03-04,Support,87
6524,twenty five,47443,, SALES ,53
6525,62,50000 ,2021-11-12,VeryLongDepartmentName123,97
6526,48,140029,2015-04-15,Hr,52
6527, 30 ,130344,2015-09-07,human resources,83
6528,61,2470553,2017-07-19,MKT,92
377,36,138646,2017-05-26,human resources,72
6530,20,78776, 2023-07-10 ,VeryLongDepartmentName123,81
6531,53,2026883,2018-01-10,sales,NaN
6532,22,46807,2024/05/01,VeryLongDepartmentName123,66
6533, 30 ,103529, 2023-07-10 ,,71
6534,28,146145,2022-03-06,,62
6535,29,50728,2024-03-08,MKT, 85 
6536,52,88750,2024-05-04,Engineering,-10
195,twenty five,108608,2017-08-23, SALES ,168
96,50,74998,not_a_date,human resources,83
6539,64,,2020-02-15,Marketing,80
6540,35,78602,2017-08-20,MKT,73
6541,191,129660, 2023-07-10 ,Engg,
6542,twenty five,88991, 2023-07-10 ,Support, 85 
6543,64,77481,2024-06-05,sales,70
345,24,119705,2015-10-22,,98
6545,23,2118767,2024-11-12,Marketing,62
6546,65,87413,2023-10-29,Support!!,99
6547,28,130126,2024-02-19,Support!!,-10
6548,24,3541476,,Support!!,208
6549,,55057,2015-12-29,HR,160
6550,twenty five,$60000,2023-06-04,VeryLongDepartmentName123,71
449,35,82056,2020-05-03,Support,78
6552,62,2521359,,Sales,55
6553,47,67221,2020-12-31,Support,64
3,23,,,HR,64
6555,53,21947,2023-05-03, SALES ,76
6556,25,105959,2024/05/01,Hr,51
6557,25,54046,2016-08-21,Marketing, 85 
6558,24,107340, 2023-07-10 ,HR,-10
6559,twenty five,$60000,2023-06-23,VeryLongDepartmentName123,74
6560,60,21567,2015-02-03,Engineering,71
6561,31,115869,not_a_date,Hr,81
6562,twenty five,149670,2021-08-20,Support,63
6563,41,127437,2016-02-26,HR,60
6564,,,2018-09-30,Hr,92
37,60,87697,2017-06-21,,94
6566,twenty five,145059,2022-11-16,Marketing,NaN
6567,62,2498954,2019-12-16,Engineering,74
6568,30,28082,,MKT,72
131,27,89219,2016-05-10,Support,NaN
6570,22,38458,2024/05/01,Engg,92
6571,38,22663,,HR,67
6572,43,78292,,Sales,NaN
6573,47,83111,32/13/2020,Sales,50
6574,48,61674,2019-11-26,Engineering,70
6575, 30 ,129435,2021-04-16,,79
6576,53,110887,2015-05-06,,63
6577,172,$60000,2020-07-14,,92
6578,24,149278,2017-02-08,,67
6579,64,141612,2015-08-04,HR, 85 
6580,22,32464,32/13/2020,Engg,83
6581,27,24846,2021-06-12,,78
344,51,80520,2018-11-16,Engg,-10
6583,58,24908, 2023-07-10 ,Engineering,92
6584,18,98897,2021-08-03,VeryLongDepartmentName123,78
6585, 30 ,85730,2016-12-19,Sales,78
6586,51,32338,2017-02-02,Engineering,232
6587,20,45990,2018-05-13,Support!!,95
6588,127,148240,2022-12-12,Marketing,63
6589,,50000 ,2024/05/01,Sales,87
6590,65,133061,2022-04-20,,74
6591,21,112790,2024/05/01, SALES ,54
6592,19,133129,2017-04-30,Engg,70
6593,27,57795,2022-10-30,,77
6594,54,$60000,2020-11-23,Hr,50
51,64,47150,2015-12-07,MKT,82
6596,45,61392,, SALES ,78
6597,47,94735,2015-07-08,HR,NaN
6598,28,$60000,2018-01-08,Hr,94
6599,42,130629,2020-04-08, SALES ,162
6600,,122339,2023-11-26,Sales,50
6601,27,127501,2023-06-07,Support,-10
6602,29,61451,2023-04-09,,83
6603,33,56083,32/13/2020, SALES ,160
6604,33,90166,not_a_date,,90
6605,54,137160,2021-01-14,,55
6606,57,84666,not_a_date,,99
6607,36,88941,not_a_date,VeryLongDepartmentName123,56
6608,53,abc,2019-02-08,Engineering,75
6609,160,69233,2018-09-28,Hr,65
6610,29,110007,2016-01-09,Engg,92
6611,32,50000 ,not_a_date,Engg,55
6612,113,4897421,32/13/2020,VeryLongDepartmentName123,61
6613,59,60060,2024/05/01,MKT,78
6614,18,122028,2015-03-09,Engineering,51
6615,24,115570,2016-09-04,, 85 
6616,189,82865,2024/05/01,VeryLongDepartmentName123,89
6617,52,98104,2024-12-26,,NaN
6618,35,35096,2017-05-01,,64
6619,54,82704,2017-08-04,Engineering,169
6620,54,117948,2023-09-29,Support,55
6621,63,$60000,2023-02-09,Marketing,95
6622,twenty five,108359,2020-10-07,HR,51
6623,50,50000 ,2024/05/01,Engineering,96
360,31,21195,2015-09-11,MKT,74
6625, 30 ,53037,2018-10-10,HR,89
79,38,,2024-09-02,MKT,66
6627,51,$60000,2024/05/01,,59
6628,45,$60000,2018-12-22,human resources,50
6629,25,50000 ,,Hr,-10
6630,52,72884,2024-01-05,human resources,55
6631,58,145970,2022-04-03, SALES ,NaN
6632,42,108406,2018-12-22,Marketing,87
6633,24,87072,2016-04-18,human resources,84
6634,65,27968,2021-09-19,Engg,93
6635,20,50000 ,2024-07-26,Engg,85
6636,twenty five,90258,2023-09-02,Support,73
6637,21,69774,2023-07-26,Engineering,50
445,23,92291,2015-09-14,Engineering, 85 
6639, 30 ,49676,2022-12-24,Support,65
6640,37,135619,2024/05/01,human resources,61
6641,36,59991,2016-04-09,Hr,63
6642,50,,2016-12-28,Sales,-10
6643,30,50000 , 2023-07-10 ,Engg,91
6644,46,60004,2024-08-06,human resources,85
6645,35,97667,2015-08-21,human resources,97
6646,54,134422,2021-12-05,Sales,
6647,54,105328,2015-01-25,Hr,54
6648,42,111558, 2023-07-10 ,sales,76
6649,23,$60000,2020-06-24,Support,57
6650,64,,,Sales,73
6651,64,48081,2021-01-02,Hr,58
6652,40,abc,2015-06-21,Support,205
6653,60,107462,2024-02-25,Engineering,69
6654,39,42459,,,67
492,50,86197,2024-05-17, SALES ,77
6656, 30 ,71711,2024-07-14,Sales,86
6657,38,118326,2016-09-02,human resources,51
6658,51,93843,2021-06-28,human resources,NaN
6659,39,33383,2024-05-22,Engg,94
228,,50000 ,2023-12-30,,60
6661,27,66223,32/13/2020,Marketing,-10
6662,143,$60000,2015-10-20,Engg,88
6663,33,70088,2020-07-31,Marketing,73
6664,59,48782, 2023-07-10 ,Support!!,
6665,34,34959,2017-09-26,Hr,61
6666,56,59429,not_a_date,MKT,83
6667,46,27225,2020-02-29,Engineering,90
6668,28,50000 ,2024-11-08,, 85 
6669, 30 ,94695,2022-01-13,MKT,55
6670,,74585,2022-09-19,Support!!,86
6671,42,,2022-04-15,Hr,51
6672,55,58879,2021-12-29,Engg,NaN
6673,41,2899126,2017-05-12,Support, 85 
6674,180,4562949,not_a_date,human resources,74
6675,32,abc,2023-05-13,,95
21,42,70632,2019-03-31, SALES ,99
6677,,,2024-08-14,Engg,NaN
6678,130,54338,2017-01-25,Sales,70
311,37,68531,2016-04-01,,NaN
6680,45,30159,2017-05-25,Engg,-10
6681,,146789,2022-12-13,VeryLongDepartmentName123,76
6682,58,3312841,2018-08-04,Sales,92
6683,56,30090,2016-04-10,MKT,84
6684,53,1655184,2021-06-17,Marketing,85
6685,twenty five,103562,not_a_date,Support!!,-10
6686, 30 ,76252,not_a_date,Engg,94
6687,60,142931,2023-07-11,human resources,55
6688,199,112622,2021-02-13,HR,-10
6689,29,abc,2023-06-29,Support!!,
6690,48,,2019-06-26,Engg,96
6691,56,73437,2024-07-26,, 85 
6692,19,116574,2021-01-04,VeryLongDepartmentName123,81
6693,25,131271,2024/05/01,VeryLongDepartmentName123,71
6694,43,113574,2020-03-21,,90
6695,57,29729,2024/05/01,Engineering,60
6696,65,,2018-05-19,Engineering,92
6697,42,3370668,2019-05-30,HR,150
6698,53,4423752,2017-11-21,Marketing,96
6699,54,67523,2022-04-15,Marketing,82
6700,170,58467,2017-05-31,Support,93
6701,52,64558,2024/05/01,human resources,93
6702,65,74977,2019-04-23,Engg,79
6703,47,48806,2016-01-15, SALES ,87
6704,19,71944,,VeryLongDepartmentName123, 85 
6705,40,,2017-10-13,Marketing,73
6706,61,72069,2024-12-17,Sales,100
6707,24,51511,2022-10-15,MKT,NaN
6708,41,29184,2022-05-17,,84
6709,29,66340,2022-04-23,Marketing,NaN
6710,59,25134,32/13/2020,Marketing,
6711,64,91588,2023-10-14,Sales,80
6712,31,113856,2019-09-13,VeryLongDepartmentName123,
6713,48,129012,2015-05-10,Engg,100
6714,37,97887,2022-12-18,Support,-10
6715,27,50000 ,2023-04-07,sales,72
6716,52,137030,2022-02-06,sales,
6717,,85822,2024-07-30,sales, 85 
6718,39,43204,2020-12-15,HR,61
6719,54,90220,2024-08-03,Hr,85
6720,183,93441,2016-03-23,human resources,
6721,,87206,2018-04-23,Engineering,58
6722, 30 ,27195,2018-12-09,,59
6723,,67825,not_a_date,MKT,
6724,34,97369,2024-08-31,Support,66
6725,65,128217,,MKT,63
6726,23,108886,2024/05/01,HR,97
6727,25,59250,2022-03-22,human resources,79
6728,twenty five,28742,2018-10-22,Engineering,-10
6729,54,31706,2024-12-21,MKT,90
6730,35,68326,2024-01-02,Marketing,85
6731,53,57006,2020-05-30,MKT,80
86,51,143673,2018-07-22,Marketing,
6733, 30 ,144113,2022-12-10,human resources,58
6734, 30 ,24822,2016-03-25,Sales,99
6735, 30 ,, 2023-07-10 ,Support,96
6736,28,122659,2015-05-25,Engg,74
6737,32,61180,2020-04-15,Sales,82
6738,28,97855,2021-05-09,Sales,77
6739,32,25289,2023-04-26,HR,244
6740,,108339,,VeryLongDepartmentName123,65
6741,65,143832,32/13/2020,,81
6742,34,102708,2021-06-09,Support,85
6743,28,87042,2018-07-25,Hr,87
6744,53,$60000,2022-04-14,sales,57
6745, 30 ,122172,32/13/2020,HR,90
6746,47,50000 ,32/13/2020,Sales,69
6747,19,abc, 2023-07-10 ,VeryLongDepartmentName123,59
6748,36,122941,2015-02-16,Hr,95
6749,54,147961,2015-06-03,Engg,184
6750,32,88027,2023-04-14,,64
5,53,61466,2020-06-23, SALES ,86
6752,48,$60000,2017-11-15,Engineering,NaN
6753,64,$60000,32/13/2020,sales,99
6754,48,69471,2017-08-31,,78
6755,55,137876,not_a_date,HR,78
6756,21,122299,2016-05-22,Support,85
6757,,37573,32/13/2020,MKT,99
6758,18,83300,32/13/2020,VeryLongDepartmentName123,-10
6759,160,28262,2024/05/01,Engg,
6760,24,90010,2023-03-31,,57
471,,abc,2024/05/01, SALES ,188
6762,142,51500,2018-06-30,Sales,96
6763,41,48303,2017-07-02,Support,65
6764,58,30771,2016-12-07, SALES ,82
6765,58,50382,2015-05-03,VeryLongDepartmentName123,80
6766,62,$60000,2018-07-19, SALES ,91
6767,33,116291,2016-05-26,Engg,77
6768,31,57504,2018-02-26,Hr,NaN
6769,20,95427,2017-11-06,Marketing,68
6770,43,112117,,sales,65
6771,64,62435,not_a_date,VeryLongDepartmentName123,89
6772,165,142588,,,83
6773,44,139491,2017-12-15,sales,65
6774,35,2231310,2024-12-08,,70
6775,63,,32/13/2020,HR,100
6776,55,82416,2023-05-31,Engg,74
6777,25,50000 ,2024-02-11,,-10
6778,23,51578,2016-08-13,Sales,55
87,twenty five,$60000,2024-02-13,,NaN
6780,21,73213,2018-09-27,MKT,74
6781,25,49123,2016-06-05, SALES ,71
457,52,74720,2018-04-23,MKT,NaN
6783,34,42980, 2023-07-10 ,human resources,61
6784,39,114507,2019-05-11,MKT,
232,22,63575,2022-01-09,Marketing,166
6786,165,75717,2024-12-17,human resources, 85 
6787,20,130897,2024-06-06,Support!!,94
6788,53,4636147,2018-10-25,Hr,67
6789, 30 ,36528,2022-08-27,Engg,
6790,184,29404,2020-05-24,Support,
6791,,37170,2017-09-22,Support,76
6792,55,$60000,not_a_date, SALES ,267
6793,45,abc,2020-10-07,Support!!,63
6794,24,$60000,2019-10-15,Sales,
6795,46,56305,2019-01-02,Support!!,54
6796,24,87142,2019-01-28,human resources,
6797,29,22479,2018-09-04,Support,67
6798,24,46932,2015-01-05,Sales,-10
6799, 30 ,84267,not_a_date,human resources,250
6800,149,50000 ,2024-03-15,Marketing,91
6801,25,39839,2024/05/01,Support,225
6802,42,126120,2019-01-12,HR,67
6803,40,42690,2016-12-28,MKT,92
6804, 30 ,87748,2016-10-28,VeryLongDepartmentName123,-10
6805,32,37153,2023-02-08,Marketing, 85 
6806,twenty five,$60000,2015-11-21,MKT,76
6807,57,106225,2018-10-12,human resources,85
6808,25,116577,2022-01-09,sales,96
6809,36,79166,2017-09-04,Marketing,74
6810,45,$60000,,Engineering,97
6811,41,abc,2020-04-07,Sales,83
6812,twenty five,55856,2018-12-08,Support,52
6813,60,47046,2024-03-12,human resources,85
6814,40,87209,2017-06-28,Hr,
6815,31,112055,2024/05/01,,97
6816,51,3207640,2023-07-11,HR,76
6817,49,$60000,2018-04-11,VeryLongDepartmentName123, 85 
6818,53,$60000,2021-07-15,Engineering,81
6819,34,38361,2019-01-19,,52
6820,57,50000 ,2022-12-28,VeryLongDepartmentName123,NaN
6821,145,110751,2024-07-15,HR,83
6822,111,$60000,2018-02-03,Sales,62
6823,53,91070, 2023-07-10 ,Engineering,NaN
6824,27,77599,2024-09-05,Engineering,82
6825,51,134805,2015-12-03,Engineering,91
6826,49,,2015-01-05,Support,NaN
6827,65,48444,2019-01-31,Sales,
6828,29,131528,2023-02-10,MKT,209
6829,26,99497,2022-08-15,HR,87
6830,,110650,2017-05-15,,97
6831,181,147596,2015-10-18,MKT,
6832,twenty five,$60000,2018-01-26,Hr,63
6833,40,$60000, 2023-07-10 ,,70
6834,43,82246,2017-04-27,sales,56
6835, 30 ,,2020-06-25,,69
6836,,$60000,2024/05/01,,65
6837, 30 ,78412,2023-03-27,human resources, 85 
6838,48,54639,, SALES ,95
6839,45,96981,2020-09-25,Marketing,99
6840,twenty five,52170,2024/05/01,sales, 85 
6841,22,144820,2023-10-25,VeryLongDepartmentName123,76
6842,51,37634,2017-04-01,Hr,58
6843,42,, 2023-07-10 ,VeryLongDepartmentName123,68
6844,51,149061,2016-04-15, SALES ,-10
6845,30,55062,2023-12-04,,
6846, 30 ,3846152,2024-01-18,Engg,55
6847,31,126892,2022-07-14,VeryLongDepartmentName123,50
6848,65,86108,2024-06-17,Support,74
6849,35,44374,2017-06-11,Hr,NaN
6850,32,121006,2021-02-15,Hr,82
6851,37,46362,2018-01-02,,73
6852,53,99937,2020-03-12,Support,99
6853,106,, 2023-07-10 ,Hr,58
6854,twenty five,66159,not_a_date,human resources,74
6855,24,101489,32/13/2020,VeryLongDepartmentName123,90
6856,33,133650,2024/05/01, SALES ,78
6857,49,131256,2024-04-28,Sales,52
6858,31,50000 ,2021-10-27,Engineering,79
6859,20,20806,2016-01-07, SALES ,
6860,20,41106,2022-10-27,VeryLongDepartmentName123,75
6861,57,3358108,2019-04-21,human resources,94
6862,twenty five,68680,2024/05/01,Hr,99
6863,52,133102,2022-01-08,Support!!,92
6864,30,96282,2021-12-12,Marketing,71
6865,37,52162,2022-12-08,Marketing,63
6866,54,,2017-10-02,Support!!,62
6867,21,50000 ,2018-01-11,MKT,61
6868,,$60000,32/13/2020,Engg,55
6869,119,119760, 2023-07-10 ,human resources,66
6870,twenty five,2125096,2015-05-06,Hr,295
6871,24,90419,2020-03-11,Support!!,51
6872,35,66437,2022-03-03,Support!!,54
6873,29,60965,2021-03-10,VeryLongDepartmentName123,66
6874,18,$60000,32/13/2020,Support,94
6875,64,62621,2018-05-16,HR,72
6876,59,102540, 2023-07-10 , SALES ,92
6877,60,47599,2024-05-27, SALES , 85 
6878,60,75656,2018-12-21, SALES ,54
6879,47,128798,2019-09-15,,75
6880,62,,2017-09-10,Hr,77
6881,24,108438,2024/05/01,HR,70
6882,183,74012,32/13/2020,human resources,64
6883,47,74501,2024-12-11,Marketing,
6884,59,117126,2024/05/01,VeryLongDepartmentName123,54
6885,190,78064,2024-08-16,human resources,57
6886, 30 ,70468,2021-11-04,Sales,95
6887,52,64935,2020-01-20,Engineering,74
6888,41,55219,2024-06-23,Hr,70
6889,47,69074,not_a_date,human resources,NaN
6890,51,74555,not_a_date,human resources,87
6891,19,122400,not_a_date,MKT,68
6892, 30 ,$60000,2016-03-09,,71
6893,161,1594967,not_a_date,Sales,83
6894,50,75548,2016-10-28,sales,80
6895,25,117654,,sales,NaN
6896,45,abc,2023-09-23,HR,89
6897,59,57405,2015-10-05,,70
6898, 30 ,71352,2024/05/01,Engg,-10
6899,20,24713, 2023-07-10 ,Support!!,
6900,59,81374,2020-12-14,HR,92
6901, 30 ,27344,2016-09-19,Hr,99
6902,124,66845,2015-07-29,Engineering,61
6903,27,58686,32/13/2020,Hr,93
462,39,68951,2023-08-20,,66
6905,27,36679,2017-12-23,Engineering,83
102,65,,2018-04-06, SALES ,58
6907, 30 ,88635,2018-04-06,human resources,81
323, 30 ,abc,2018-03-02,Engineering,76
6909,55,107900,2023-01-21,Hr,73
6910,50,23087, 2023-07-10 ,VeryLongDepartmentName123,58
6911,37,49631,2021-11-18,Sales,78
308,50,49318,not_a_date,Engg,55
6913,30,46747,2024-06-28,,277
6914,44,$60000,2015-08-02,Marketing,51
6915,140,39969,2018-06-04,Engineering,99
6916,65,24794,2021-07-13,HR,50
6917,62,132370,not_a_date,VeryLongDepartmentName123,54
6918,53,86578,2019-01-12,Support!!,179
6919,62,30190,2019-01-23,Engineering,96
6920,31,104451,2017-01-26,,
6921,34,abc,2015-07-03,Hr,95
6922,36,60380,2021-12-04,Support,59
6923,29,81640,2024/05/01,Support!!,60
6924,54,63436,2019-04-21,sales,70
6925,18,99107,2021-06-16,Sales, 85 
6926, 30 ,65543,32/13/2020,Engg,-10
6927,22,75823,2019-10-25,HR,NaN
6928,36,39955,2017-01-21,Support,58
6929,135,92309,2022-02-11,Hr,80
6930,25,20555,2022-08-10,sales,88
6931,twenty five,78733,2015-10-16,HR,90
6932,26,63606,2020-04-21,HR,85
6933,38,abc,2024/05/01,sales,92
6934,51,50000 ,2023-11-09,Engg,59
6935,40,122254,2020-07-22,Support,71
6936,51,,2015-07-29,Hr,54
6937,18,43044,2018-01-01, SALES ,
6938,19,abc,2015-05-15,Marketing,69
6939,,1991400,2018-02-08,human resources,64
6940, 30 ,abc,2024/05/01,Sales,66
6941,39,89877,2015-03-14,MKT,57
6942,45,76884,2017-03-27,human resources,80
6943,28,35419,2022-04-01,Support,81
6944,29,29724,2016-12-10, SALES ,77
6945,18,,2023-08-17,Marketing,285
6946,twenty five,64011,2024/05/01,Hr,78
6947,twenty five,abc,2015-02-16,Support,79
6948,19,66606,2020-07-25,human resources,281
6949,43,122150,,Support,NaN
6950,,52375,2024-07-27,,-10
6951,36,55729,2016-12-15,sales,
6952,25,68671,2023-03-07,VeryLongDepartmentName123,97
6953,48,93420,2021-11-05,MKT,94
6954,23,81463,2016-06-16,,89
6955,24,75731,2016-05-22,human resources,
311,41,52376,2024/05/01,,52
6957,54,$60000,2017-09-21, SALES ,153
6958, 30 ,134006,2016-02-22,,
6959,twenty five,73868,2020-11-05,,
6960,58,62355,,sales,79
6961,64,67851,2021-02-18,Support,97
6962,33,31578,,Engineering,65
6963, 30 ,129590,2016-02-16,, 85 
6964,24,abc,2017-09-01,Engineering,82
6965,26,106176,2022-11-04,sales,54
6966, 30 ,abc, 2023-07-10 ,HR,56
6967, 30 ,50000 ,2016-01-15,Hr, 85 
6968,21,abc,2015-09-07,Engineering, 85 
6969,31,107537,2024/05/01,HR,51
6970,52,,2019-10-06,sales,97
6971,42,45440,2015-10-23,sales,98
6972,34,124870,2015-05-25,Engineering,95
6973,35,127859,2015-10-08,Marketing,50
6974,46,$60000,2024-05-08,Marketing,57
6975,35,50000 ,2024/05/01,VeryLongDepartmentName123,54
6976,62,111005,2016-09-23,Marketing,-10
6977,32,121426,2018-06-26,Engg,50
6978,,abc,2017-11-18, SALES ,98
6979,twenty five,2162596,2021-06-26,Engg,-10
6980,,abc,2023-08-12,MKT,92
6981,62,abc,not_a_date,Support!!,54
6982,25,43304,2019-10-23,Support,86
6983,39,104531,2020-07-18,,66
6984,60,48645,2024/05/01,Marketing,80
6985,26,42470,2021-02-04,Support!!,72
6986,46,73663,2023-08-03,Engg, 85 
63,51,43730,2023-08-14,Marketing,87
6988, 30 ,58249,2015-09-25,Marketing,87
6989,48,29244,2020-08-19,Sales,79
6990,27,54061,2021-12-23,Engg,NaN
6991,56,2771454,2022-11-26,Hr, 85 
6992,61,43408,2020-09-07,Support, 85 
6993,44,abc,2018-02-02,,61
6994,34,139876,32/13/2020, SALES ,
6995,35,51527,32/13/2020,HR,173
281,twenty five,50000 ,2021-09-11,VeryLongDepartmentName123,55
6997,57,93158,2024/05/01,Support,74
6998,24,115245,2019-12-10,MKT,
6999,33,2293809, 2023-07-10 ,VeryLongDepartmentName123,93
7000,57,21216,2022-02-23,Engineering,245
7001,42,,2016-01-28,HR,56
7002,28,2933202,not_a_date,Support,64
7003,34,50000 ,2024-07-22,HR, 85 
7004,57,66053,2024-09-26,VeryLongDepartmentName123,74
7005,46,1166417,2024-12-21,human resources,97
353,51,$60000,2020-05-12,, 85 
7007,45,97165,2019-06-30,Engg,91
7008,24,126116,2024-03-11,Marketing,53
7009,20,,2024-07-29,Support!!,51
7010,47,97751,2024/05/01,Engg,
7011,143,135825,2015-05-10, SALES ,77
7012,46,57180,2023-05-16, SALES ,-10
7013,23,113474,2018-11-04,human resources,88
7014,32,118119,2024-01-20, SALES ,248
7015,31,abc,2020-11-29,Engineering,260
7016,50,97260,2015-05-05,Support!!,94
7017,44,43743,2015-10-20,Marketing,68
7018,63,78678,2016-03-10,,-10
7019,47,4808593,2019-05-25,Engg,75
7020,34,50000 ,2019-05-09,sales,67
7021,64,100763,,human resources,55
7022,59,,2024/05/01,MKT,69
7023,twenty five,49722,2024-10-26,MKT,NaN
7024,twenty five,1252313,2015-10-01,Hr, 85 
7025,twenty five,53226,2020-01-19,sales,NaN
7026,65,130101,2021-01-07,Sales,93
7027,125,abc,2015-12-25,Sales,55
7028,56,143213,2018-06-09,,75
7029,41,46892,2021-05-09,human resources,91
7030, 30 ,abc,2017-10-02,human resources,
7031,33,110064,2022-06-25,Hr,81
7032,65,59373,,Support,98
7033,49,51410,2016-04-18,Engg, 85 
7034,twenty five,52957,2017-01-01,HR,97
7035,24,103111,2018-06-03,,288
7036,135,75916,32/13/2020,MKT,56
7037,63,111048,2021-05-30,human resources,
7038,64,84617,2024/05/01,,NaN
7039,50,abc,2015-07-08,sales,75
7040,45,$60000,2023-06-08,Support!!,-10
7041,32,77571,2016-05-29,HR,66
7042,24,72742,not_a_date,MKT,74
7043,27,103136,2024/05/01,Support,-10
7044,57,127538,2021-06-03,VeryLongDepartmentName123,72
7045,46,22182,,,78
7046,38,145643,2021-11-07,Sales,NaN
7047,56,44904,2024-01-03,Hr,85
7048,64,95700,32/13/2020,,-10
7049,42,132975,2021-12-15,,78
7050,65,abc, 2023-07-10 ,MKT,269
7051,twenty five,96434,2023-06-08,Hr,65
7052,37,71662,2023-01-27,Support!!,92
7053,47,109694,2018-01-24,Marketing,52
92, 30 ,94511, 2023-07-10 ,sales,82
7055,49,80666,2022-04-07,VeryLongDepartmentName123,82
7056,60,124280,,sales,95
7057,twenty five,89791, 2023-07-10 ,Sales,84
7058,48,127169,,Engineering,77
7059,,123839,2020-06-05,Hr,NaN
7060,64,,2015-07-04,HR,82
