"ID","Age","Salary","JoinDate","Department","Score","Salary_missing_flag"
5282,49,"119079",2015-11-27,"Support!!",100,0
5283,42,"$60000",2019-07-29,"Support",77,0
5284,57,"83166",2023-10-24,"Hr",51,0
5285,59,"107314",2023-07-10,"human resources",61,0
5286,25,"53869",2023-08-29,"Support!!",88,0
5287,87.5,"$60000",2022-06-02," SALES ",85,0
5288,34,"79078",2018-07-07,"sales",69,0
5289,49,"61848",2020-02-06,"VeryLongDepartmentName123",79,0
5290,64,"119746",2020-09-08,"Engg",69,0
5291,23,"2109488",2020-05-27,"Marketing",74,0
5292,33,"46747",NA,"Engg",51,0
5293,47,"50909",2015-11-21,"Hr",100,0
5294,29,"50000 ",2017-03-18,"human resources",60,0
5295,40,"72456",2015-08-19,"Sales",85,0
5296,51,"45115",2018-01-28,"Engineering",52,0
5297,87.5,"108395",NA,"Marketing",70,0
5298,30,"124924",NA," SALES ",88,0
5299,19,"41801",2023-07-10,"sales",100,0
5300,40,"44855",2022-11-04,"Hr",29.5,0
5301,29,"120584",2019-08-17,"Marketing",94,0
5302,64,"90050",2023-03-12,"Marketing",59,0
5303,58,"92415",2018-01-06,"Engg",100,0
5304,26,"140982",2018-05-31," SALES ",65,0
5305,53,"49276",NA,"Support!!",92,0
5306,19,"24721",2019-06-18,"VeryLongDepartmentName123",80,0
5307,24,"90609",2021-10-30,"Engg",100,0
5308,42,"76524",2017-09-10,"Engineering",96,0
5309,64,"82470",2023-07-10," SALES ",77,0
5310,22,"91790",NA,"HR",51,0
5311,38,"52715",NA," SALES ",87,0
5312,42,"133833",2016-06-23,"Support",29.5,0
5313,30,NA,2022-02-03,"Engg",85,1
5314,33,"110487",NA,"HR",66,0
5315,55,"30643",2024-11-07,"human resources",93,0
5316,54,"70141",2017-07-09," SALES ",95,0
5317,42,"71315",NA,"MKT",64,0
5318,42,"75521",NA,"Sales",54,0
5319,32,"50000 ",2017-10-08,"Engg",74,0
5320,42,"25171",2015-04-23,"Engineering",72,0
5321,44,"83571",2023-01-15,"Engg",71,0
5322,42,"112735",2017-05-02,"Engg",58,0
5323,57,"4702730",2024-11-29,"VeryLongDepartmentName123",86,0
5324,63,"140814",2019-07-22,"Marketing",100,0
5325,42,"$60000",2015-01-31,"human resources",75,0
5326,58,"63554",2016-03-22,"sales",29.5,0
5327,43,"78940",2020-02-10,"human resources",65,0
5328,23,"40643",2017-11-30," SALES ",59,0
5329,30,"135588",2019-10-22,"human resources",77,0
5330,41,NA,2022-06-03,"Marketing",92,1
5331,57,"139733",NA,"Support!!",29.5,0
5332,51,"abc",2024-10-13,"Support!!",52,0
65,51,"$60000",2021-02-19,"Sales",70,0
5334,55,"86105",2015-06-01,"Engg",65,0
5335,51,"90096",2023-01-19,"Support",75,0
5336,35,NA,2017-07-21,"VeryLongDepartmentName123",69,1
5337,38,"140979",2015-10-03,"Support",68,0
5338,59,"45218",2017-11-21,"human resources",63,0
5339,30,"82028",NA,"sales",50,0
5340,47,"134910",NA,"Support!!",53,0
5341,87.5,"37604",2020-05-29,"Engg",84,0
5342,45,"50000 ",NA,"Marketing",70,0
5343,53,NA,2018-12-11,"MKT",100,1
5344,53,"34652",2019-04-19,"Support!!",99,0
5345,29,"73283",NA,"human resources",90,0
5346,44,"75348",2023-07-10,"Engineering",100,0
5347,47,"4987002",2018-08-13,"Support",87,0
5348,30,"52714",NA,"Engineering",77,0
5349,49,"117011",2020-02-21,"Engg",90,0
5350,57,"50000 ",2024-03-03,"Hr",77,0
5351,33,"50000 ",2016-07-06,"Engg",62,0
5352,29,"64210",2022-08-12,"HR",77,0
5353,32,"65247",NA,"Support!!",50,0
5354,42,"89363",2024-01-01,"Support!!",76,0
5355,59,"132340",NA,"Engg",60,0
5356,53,"128483",2016-05-17,"Sales",84,0
5357,37,"116278",2024-07-08,"Marketing",76,0
5358,42,"3176347",NA,"Engg",60,0
5359,34,"93198",NA,"Engg",67,0
196,52,"94928",2016-03-16,"Engineering",29.5,0
5361,47,"24705",2022-01-04,"HR",72,0
5362,33,"88765",2020-05-19,"sales",29.5,0
5363,87.5,"67013",2023-11-21,"VeryLongDepartmentName123",99,0
5364,36,"108165",2022-02-08,"Engg",85,0
5365,27,"100230",2020-08-08,"Engg",78,0
5366,33,"69714",2022-07-11,"VeryLongDepartmentName123",60,0
5367,58,"79774",NA,"Engg",82,0
5368,20,"50000 ",2023-01-28,"Support",74,0
5369,87.5,"37121",NA,"Engg",84,0
5370,30,"115648",2022-05-06,"MKT",91,0
5371,24,"143293",NA,"Sales",85,0
5372,65,"3289769",NA," SALES ",69,0
5373,48,"50000 ",NA,"Engg",83,0
214,41,"abc",2023-05-03,"Sales",97,0
5375,87.5,"50000 ",2019-02-02,"Support",80,0
5376,42,"$60000",2019-08-16,"Engg",76,0
5377,87.5,"71690",2022-05-31,"Support!!",66,0
5378,64,"$60000",2019-04-29,"MKT",29.5,0
5379,46,"70150",2024-11-07,"Sales",61,0
5380,30,"87598",2024-01-15,"Support",53,0
5381,29,"117569",2015-04-18,"Support!!",85,0
5382,27,"50000 ",2020-07-15,"Engg",29.5,0
5383,43,"122928",2020-08-19,"Hr",65,0
5384,55,"137505",2023-02-07,"Engineering",77,0
5385,50,"123465",2020-03-15,"Engineering",60,0
5386,56,"2707869",2015-12-26,"VeryLongDepartmentName123",67,0
5387,21,"95503",NA,"Support",99,0
5388,60,"125659",2020-09-22,"HR",97,0
5389,33,"70767",2021-12-29,"Engineering",74,0
5390,64,"101372",NA,"Marketing",50,0
5391,58,"119827",2016-02-26,"Hr",72,0
5392,51,"135006",NA,"Support!!",89,0
5393,30,"78857",2023-09-17,"VeryLongDepartmentName123",69,0
44,50,"50000 ",2019-02-19,"MKT",60,0
5395,27,"66532",2024-05-12,"MKT",77,0
5396,38,"149983",2016-03-29,"Engineering",57,0
5397,43,"57730",2016-02-26,"Engineering",94,0
5398,28,"80875",2023-07-10,"Engg",100,0
5399,59,"106618",NA," SALES ",77,0
5400,64,"89955",2018-08-10,"Sales",74,0
5401,43,"66379",2019-02-24,"Marketing",93,0
5402,42,"131250",2020-06-03,"Engg",62,0
5403,35,"90771",2023-03-23,"Engineering",58,0
5404,25,"115074",2020-11-29,"Engg",74,0
5405,57,"31971",2015-05-08,"Hr",77,0
5406,42,"30540",2017-02-01,"Sales",92,0
5407,46,"138953",2017-02-05,"MKT",77,0
5408,30,NA,2016-12-14,"Support",93,1
5409,60,"$60000",2023-07-10,"sales",77,0
5410,87.5,"83377",NA,"VeryLongDepartmentName123",85,0
5411,65,"92912",2024-05-16,"Marketing",80,0
5412,30,"115568",2023-09-15,"Engg",82,0
5413,61,"1835529",NA,"HR",80,0
5414,41,"124419",2023-12-20,"Support!!",68,0
5415,58,"134025",2024-06-19,"HR",85,0
5416,28,NA,2021-10-29," SALES ",79,1
95,19,"30655",2015-01-16,"Engg",85,0
5418,54,"131914",2019-01-07,"Support",72,0
5419,46,"24942",NA," SALES ",77,0
5420,65,NA,2023-08-01,"Sales",77,1
5421,42,"96197",2020-07-01,"Support",77,0
5422,29,"47774",2019-11-06,"Sales",85,0
5423,36,"52189",2018-12-13,"MKT",76,0
5424,49,"$60000",2020-02-19,"Support",81,0
5425,32,NA,NA,"human resources",69,1
5426,87.5,"50000 ",2021-04-16,"Hr",77,0
5427,55,"44563",2015-02-18,"Engg",82,0
5428,29,"39473",2015-10-10,"Sales",85,0
5429,41,"54298",2024-04-12,"Sales",83,0
5430,20,"133690",2018-02-18," SALES ",73,0
5431,22,"25924",2017-07-20,"human resources",85,0
5432,87.5,"4232191",2016-05-13,"human resources",58,0
5433,23,"abc",2020-02-09,"VeryLongDepartmentName123",72,0
5434,46,"49322",2018-03-21,"Hr",94,0
5435,61,"$60000",2022-02-25,"Sales",56,0
483,42,"abc",2019-06-14,"MKT",53,0
5437,87.5,"70777",2018-09-09,"Hr",85,0
5438,21,"52723",2023-10-17,"Support!!",97,0
5439,53,"131416",2023-07-10,"MKT",96,0
5440,61,"78968",2022-03-12,"Support",96,0
5441,57,"56993",2016-04-10,"Marketing",77,0
5442,47,"112870",2019-12-19,"Support!!",97,0
5443,30,"83326",2015-07-08,"Support!!",84,0
5444,58,"100892",NA,"sales",59,0
5445,42,"57429",2018-01-09," SALES ",71,0
5446,61,"abc",2016-08-30,"human resources",96,0
5447,55,"27858",2017-03-02,"human resources",89,0
5448,30,"39967",NA,"Engg",77,0
5449,42,"2222467",2023-07-10,"Sales",61,0
5450,47,"39914",2015-11-23,"Support",100,0
5451,57,"1396731",NA,"Engg",68,0
5452,59,"137890",2018-12-10,"Engg",29.5,0
5453,59,"31858",2019-09-28,"Marketing",85,0
5454,36,"70744",2019-08-26,"VeryLongDepartmentName123",74,0
5455,37,"125305",2020-04-09,"sales",62,0
5456,36,"45050",2022-09-14,"VeryLongDepartmentName123",100,0
5457,51,"50000 ",2024-05-27,"Sales",95,0
5458,32,"35155",NA,"human resources",77,0
5459,36,"119568",2018-08-04,"Engg",91,0
5460,27,"abc",2017-05-30,"human resources",29.5,0
5461,87.5,"54804",2020-11-28,"VeryLongDepartmentName123",91,0
5462,39,NA,2015-08-30,"Engg",89,1
5463,42,"90031",2016-03-16,"Sales",77,0
5464,42,"$60000",2020-05-25,"Engg",56,0
5465,29,"88895",2023-07-10,"Engineering",86,0
5466,30,"104032",2017-11-18,"VeryLongDepartmentName123",76,0
5467,32,"40346",2022-08-31,"Engg",60,0
5468,38,"80959",NA," SALES ",98,0
5469,20,"133440",2019-12-13,"Engg",99,0
5470,25,"$60000",2020-08-20,"HR",88,0
5471,87.5,"69276",2020-08-15,"Engg",90,0
384,65,"20315",2024-02-08,"Support!!",29.5,0
5473,22,"abc",2019-02-28,"Support",70,0
5474,39,"63039",2020-11-02,"Hr",56,0
5475,87.5,"147075",2019-04-24,"MKT",73,0
5476,55,"26782",2017-01-22,"human resources",85,0
5477,30,"124211",2021-04-13,"MKT",82,0
5478,87.5,"113290",2018-07-01,"Support",90,0
5479,55,"113237",2023-02-22,"VeryLongDepartmentName123",90,0
5480,40,"25198",2018-10-09,"MKT",85,0
5481,87.5,"124197",2016-08-31,"Hr",51,0
5482,51,"128359",2017-05-05,"MKT",85,0
5483,20,"119733",2024-07-08,"MKT",85,0
5484,54,"125223",2024-06-04,"sales",80,0
5485,53,"122497",2019-05-12,"HR",91,0
5486,63,"36111",2021-02-15,"Engg",72,0
5487,36,NA,2020-10-14,"Engg",79,1
5488,42,NA,2017-10-04,"VeryLongDepartmentName123",100,1
5489,34,"121946",2023-07-10,"Engg",95,0
5490,32,"50000 ",2018-08-01,"sales",94,0
5491,36,"72520",2022-06-26,"HR",51,0
5492,61,"50000 ",NA,"MKT",51,0
5493,20,"44044",2024-05-28,"VeryLongDepartmentName123",81,0
5494,52,"50000 ",NA,"Engg",94,0
5495,35,"abc",2018-08-08," SALES ",100,0
5496,64,"62636",2016-10-12," SALES ",84,0
5497,27,"55209",NA,"Engineering",65,0
5498,42,"abc",NA,"Support",77,0
5499,24,"56360",2021-01-20,"Sales",85,0
5500,57,"127349",NA,"human resources",85,0
5501,42,NA,2023-10-24,"Engg",60,1
5502,50,"141811",2024-06-03,"Engg",55,0
5503,31,"abc",2022-07-15," SALES ",73,0
5504,29,"$60000",NA,"Engg",98,0
5505,87.5,"abc",2016-03-26,"Engineering",72,0
5506,37,"22000",2024-06-21,"MKT",96,0
5507,56,"50000 ",2023-12-18,"Engineering",92,0
5508,18,"119825",2015-02-21,"Sales",59,0
5509,45,"124837",NA,"HR",96,0
5510,38,"137374",2023-12-11,"human resources",89,0
5511,61,"abc",2023-01-18,"Marketing",59,0
5512,48,"21594",NA," SALES ",29.5,0
5513,20,"50000 ",2018-09-05,"HR",77,0
5514,18,"abc",2021-09-12,"Sales",77,0
5515,42,"66626",2023-03-15,"Engg",53,0
5516,49,"142326",2019-10-17,"human resources",51,0
5517,50,"$60000",2024-02-04,"MKT",77,0
5518,36,"29535",2022-06-05,"Engineering",77,0
5519,53,"$60000",2015-10-07,"Engg",94,0
295,42,"35158",2019-07-15,"Engg",85,0
5521,43,"116493",2023-07-10,"Hr",74,0
5522,48,"146940",2017-01-22,"Hr",29.5,0
5523,24,"67981",2022-06-27,"Hr",70,0
5524,24,"131494",2015-12-10,"HR",85,0
5525,87.5,"abc",2023-07-10," SALES ",77,0
5526,34,"37221",2017-03-10,"Engg",57,0
5527,23,NA,2019-11-10,"sales",77,1
5528,52,"58794",2017-01-12,"Marketing",71,0
5529,40,"84344",2016-04-25,"Support!!",29.5,0
5530,42,"$60000",2017-02-15,"sales",70,0
5531,30,"71148",2021-08-16," SALES ",92,0
5532,43,"$60000",2023-07-10,"MKT",53,0
5533,24,"84213",2018-04-01,"Support!!",80,0
5534,42,"115448",NA,"VeryLongDepartmentName123",99,0
5535,32,"95873",2015-09-25,"VeryLongDepartmentName123",87,0
5536,65,"2074544",2015-07-28,"Engineering",85,0
5537,59,"60901",2018-03-21,"human resources",97,0
5538,32,"149679",2023-05-21," SALES ",81,0
5539,33,"42537",2016-01-12,"Support!!",61,0
5540,24,"23130",2017-05-28,"Hr",76,0
5541,22,"147252",2024-05-21,"Support!!",94,0
5542,87.5,"88148",2015-03-09,"human resources",77,0
5543,43,"35389",2023-07-10,"Marketing",59,0
5544,47,"$60000",2020-04-18,"human resources",85,0
5545,25,"123393",2021-11-02,"human resources",99,0
5546,87.5,"87710",NA,"MKT",63,0
5547,21,"29276",2021-11-06,"Marketing",77,0
5548,21,"104679",2016-04-21,"Engg",100,0
5549,87.5,"47417",NA,"Engg",85,0
5550,35,"22880",2018-01-11,"Support!!",80,0
5551,57,"79904",2018-05-01,"Sales",66,0
5552,48,"50000 ",2018-11-08," SALES ",67,0
5553,28,"88843",2024-04-29,"Support",29.5,0
5554,38,"$60000",2018-06-28,"Engg",29.5,0
5555,60,"2058571",2016-02-19,"Engg",89,0
5556,30,"98567",NA,"MKT",94,0
5557,58,"73474",2021-05-17,"Engineering",100,0
5558,55,"44473",2024-05-23,"VeryLongDepartmentName123",77,0
5559,33,NA,2019-09-18,"Sales",95,1
5560,45,"55359",2021-08-31,"Support!!",86,0
5561,42,"91635",NA,"Sales",74,0
5562,60,"64306",2022-09-12,"Support",77,0
5563,27,NA,2015-04-06,"HR",29.5,1
5564,32,"$60000",NA,"Hr",64,0
5565,23,"56839",2020-11-14,"Engg",61,0
5566,40,"1875860",NA,"Engg",29.5,0
170,42,"113587",2022-01-05,"Engg",77,0
5568,31,"72595",2020-01-31," SALES ",77,0
5569,42,"112596",NA," SALES ",53,0
5570,32,"102355",2018-06-16,"HR",77,0
5571,30,"51992",2024-09-25,"Hr",83,0
5572,44,"54650",2024-01-20,"VeryLongDepartmentName123",100,0
5573,29,NA,2017-07-17,"Engineering",58,1
5574,65,"106395",2018-06-14,"Marketing",77,0
5575,27,"26406",2023-07-10," SALES ",75,0
5576,26,"abc",2017-07-30,"Engg",95,0
5577,56,"148892",2021-04-07,"Engg",29.5,0
5578,32,"77064",NA,"Support!!",81,0
5579,87.5,"50000 ",NA,"VeryLongDepartmentName123",65,0
5580,33,"46070",2018-03-29,"MKT",94,0
5581,42,"25819",NA," SALES ",56,0
5582,33,"116864",NA,"Support!!",79,0
5583,20,"86031",NA,"Support",29.5,0
5584,34,"abc",2023-07-10,"VeryLongDepartmentName123",92,0
5585,49,"70572",2015-10-31,"Support",100,0
5586,29,NA,2016-09-25,"Engg",89,1
5587,48,"76253",2024-05-21,"Engg",76,0
5588,46,"20716",2016-07-07,"Support",100,0
5589,28,"106729",2023-07-10,"Hr",79,0
5590,42,"48783",2016-06-23,"HR",71,0
5591,42,"abc",NA," SALES ",29.5,0
5592,87.5,"abc",2017-03-31,"Sales",86,0
5593,30,"146193",2018-05-19,"Hr",77,0
5594,42,NA,2023-11-13,"Hr",67,1
5595,20,"126760",2022-08-09,"Marketing",85,0
5596,55,"149946",2019-11-11,"Marketing",53,0
5597,56,"147684",2022-07-05,"Engg",93,0
5598,54,"145841",2024-06-06,"Hr",62,0
5599,42,"121381",2019-01-15,"Support!!",70,0
5600,20,"60423",2017-01-05,"Hr",85,0
5601,20,"112273",2016-11-19,"Engg",98,0
5602,42,"114908",2023-12-10," SALES ",53,0
5603,41,NA,NA,"Engineering",72,1
5604,63,"47008",NA,"MKT",77,0
5605,59,"4481264",2018-01-13,"Engg",80,0
5606,19,"47525",2024-04-10,"Hr",78,0
5607,30,NA,NA,"Sales",77,1
5608,45,"116607",2017-09-17,"Hr",98,0
5609,61,"68651",2015-09-07," SALES ",66,0
5610,30,"82299",2017-10-04,"Marketing",89,0
180,32,"abc",2018-09-13,"MKT",77,0
5612,44,"112875",2024-07-13," SALES ",73,0
5613,47,"137194",2015-06-24,"Engineering",97,0
5614,18,"$60000",2023-07-10,"Hr",96,0
5615,62,"123641",2022-11-26,"Hr",77,0
5616,30,"41978",2022-02-19,"Engg",84,0
5617,65,"50000 ",2023-12-03,"Engg",55,0
488,65,"27832",2019-08-16,"Engg",71,0
5619,60,"143008",2016-09-26,"Sales",91,0
5620,58,"99116",2016-11-28,"Support!!",53,0
5621,44,"78572",2021-08-09,"MKT",85,0
5622,42,"76815",2021-12-06,"Support",50,0
5623,64,"24447",2019-07-08,"Hr",89,0
5624,52,"45128",2015-12-04,"Engg",96,0
5625,29,"2841069",NA,"Engineering",77,0
67,42,"$60000",2017-01-09,"Hr",63,0
5627,60,"46277",2024-06-14,"MKT",51,0
5628,27,"131363",2023-02-01,"Hr",73,0
5629,61,"50000 ",NA,"Support",57,0
5630,40,"127293",2015-09-25,"Engg",89,0
5631,30,"130016",2018-04-21,"MKT",62,0
5632,42,"86829",2017-03-16,"HR",51,0
5633,54,"62840",2019-05-11,"Hr",71,0
5634,45,"72891",2018-08-15,"Marketing",75,0
5635,30,"2325452",2016-03-23,"Marketing",65,0
5636,87.5,"103513",2024-01-20,"human resources",62,0
5637,65,"62915",NA,"Engg",65,0
5638,87.5,"31721",2020-04-22,"Marketing",98,0
5639,48,"69392",2019-06-20,"Support!!",57,0
5640,30,"71828",2024-10-04,"VeryLongDepartmentName123",85,0
5641,40,"63818",2024-05-21,"Hr",84,0
5642,87.5,"92746",NA,"Engg",82,0
5643,54,"abc",2016-11-30,"Support",70,0
5644,51,"72026",NA,"human resources",59,0
5645,87.5,"40790",2021-04-01," SALES ",66,0
5646,87.5,"70261",NA,"Engineering",77,0
5647,55,"1199808",NA,"human resources",78,0
5648,30,"70079",2016-01-11,"Engineering",77,0
5649,53,"95289",NA,"Support",97,0
5650,33,"37185",2016-02-09,"HR",74,0
5651,42,"53018",2022-07-05,"Marketing",53,0
5652,42,NA,2024-03-24,"Engineering",84,1
5653,62,"72069",2020-03-01,"Hr",51,0
5654,42,"117805",NA,"Marketing",58,0
5655,42,"72485",2019-01-05,"Engineering",72,0
5656,21,"101249",2023-12-28,"Hr",77,0
5657,57,"142222",2022-05-16,"Support",77,0
5658,32,"119748",NA,"Support",96,0
5659,87.5,"119442",2020-02-20,"Support",77,0
5660,27,"90440",2017-09-14,"Engg",29.5,0
5661,40,"58965",2016-12-13,"Support!!",77,0
5662,46,"87233",NA,"MKT",90,0
5663,50,"24050",NA," SALES ",77,0
5664,87.5,"130905",2020-11-15," SALES ",99,0
5665,37,"50000 ",2024-11-17,"Hr",93,0
36,30,"28750",2019-01-18,"Hr",67,0
5667,38,"115318",2015-01-08,"Engineering",68,0
5668,42,"$60000",2023-12-01,"sales",77,0
5669,42,"abc",2020-09-13,"human resources",87,0
5670,18,"133948",2015-02-23,"Support",85,0
5671,33,"98742",2015-01-04,"Engg",54,0
5672,56,"abc",2021-02-11,"Engg",92,0
129,55,"47199",2023-07-09,"Engg",77,0
5674,87.5,"abc",NA,"VeryLongDepartmentName123",77,0
5675,31,"147570",2016-10-27," SALES ",65,0
5676,36,"2722357",2016-07-18,"MKT",65,0
5677,59,"abc",2021-09-22,"Sales",71,0
5678,42,"33948",2020-02-18,"sales",88,0
5679,19,"1610502",2015-12-08,"Hr",57,0
5680,19,"$60000",2017-02-22,"Engg",100,0
5681,55,"100109",NA,"Engg",73,0
5682,57,"108925",NA,"Support",77,0
5683,32,"54293",2020-11-21,"Engineering",59,0
5684,21,"64238",2015-02-22,"VeryLongDepartmentName123",81,0
5685,24,"$60000",2015-03-25,"HR",29.5,0
5686,61,NA,2018-11-24,"Sales",77,1
5687,65,"117136",2018-07-31,"MKT",29.5,0
5688,54,"3462032",NA,"sales",51,0
5689,47,"77951",2016-04-08,"Support!!",77,0
5690,61,"abc",2020-10-03,"VeryLongDepartmentName123",55,0
303,21,"$60000",NA,"HR",58,0
5692,50,"116922",2023-06-22,"MKT",74,0
5693,59,"2432859",NA,"Sales",74,0
5694,49,"144720",2016-03-01,"HR",97,0
5695,87.5,NA,2016-04-25," SALES ",96,1
5696,55,"135389",2022-03-27,"Support",63,0
5697,40,"45203",2018-02-05,"Hr",61,0
5698,59,"$60000",2021-07-18,"Marketing",53,0
5699,42,"148340",2017-09-28,"human resources",82,0
5700,42,"123066",NA,"Hr",69,0
5701,44,"119979",NA,"sales",95,0
97,24,"96971",NA,"Support",74,0
5703,47,"141340",NA,"Support!!",29.5,0
5704,47,"69031",NA,"Support!!",51,0
5705,21,"112440",2021-11-21,"HR",72,0
5706,42,"68596",NA,"Marketing",53,0
5707,32,"113172",2015-04-10,"Marketing",72,0
5708,43,"90225",2017-12-09,"Engg",66,0
5709,87.5,"106601",2021-07-01,"Engg",74,0
230,42,"23471",2018-11-27," SALES ",77,0
5711,42,"63547",NA,"human resources",72,0
5712,53,"51953",NA,"Engg",70,0
275,59,"138719",2022-12-24,"sales",100,0
5714,19,"20904",2021-04-28,"MKT",85,0
5715,87.5,"$60000",NA,"MKT",78,0
5716,63,"48998",2024-09-10,"Engg",85,0
256,30,"3441365",2015-03-15,"Sales",97,0
5718,53,"133469",NA,"VeryLongDepartmentName123",53,0
5719,21,"137164",2020-09-13,"sales",53,0
5720,33,"68839",2023-06-19,"Engg",100,0
5721,29,"50000 ",NA,"Engineering",80,0
5722,56,"88588",2018-06-13,"sales",75,0
5723,30,"41208",2020-11-20,"Engineering",57,0
5724,58,"2982675",2019-04-08,"Engg",58,0
5725,39,"abc",2017-07-28,"sales",88,0
5726,30,"33885",2019-01-26,"Support",82,0
5727,34,"107640",2019-10-08,"Engg",61,0
5728,45,"107363",2024-11-21,"Engg",96,0
5729,62,"145441",NA,"HR",85,0
5730,20,"27342",2019-10-24,"Sales",99,0
5731,42,"4523059",2019-10-21,"human resources",88,0
5732,58,"141255",2023-07-10,"Hr",80,0
268,42,"31459",NA," SALES ",52,0
5734,64,"137669",2023-07-10,"Engineering",71,0
5735,37,"135589",2015-09-14,"Marketing",50,0
5736,25,"3530405",2020-05-20,"VeryLongDepartmentName123",69,0
5737,44,"3952946",2022-02-12,"Support",87,0
5738,56,"38529",2024-05-21,"human resources",77,0
5739,31,"36027",2024-08-19,"Engg",100,0
5740,58,"39940",NA,"Support!!",91,0
5741,35,"$60000",2022-10-06,"HR",70,0
5742,43,"135187",2023-08-11,"human resources",90,0
5743,47,"44852",NA,"MKT",83,0
5744,30,"63167",NA,"Sales",29.5,0
5745,54,"$60000",2016-07-16,"Engg",89,0
5746,57,"62472",2018-01-30,"Sales",87,0
5747,51,"abc",2024-02-03,"MKT",99,0
5748,48,"34871",2017-07-26,"HR",29.5,0
5749,32,"57724",NA,"Hr",100,0
5750,30,"$60000",NA,"sales",94,0
5751,51,"39646",NA,"MKT",52,0
5752,87.5,"abc",2016-10-08,"MKT",85,0
5753,87.5,"3036052",NA," SALES ",82,0
5754,24,"abc",2023-01-25,"Engg",84,0
5755,37,NA,2015-11-01,"Marketing",51,1
5756,19,"132399",2016-02-06,"Engg",64,0
5757,53,"86143",2023-07-01,"Sales",88,0
5758,59,"125665",NA,"Support",97,0
5759,30,"84843",2016-04-09,"Engg",65,0
5760,52,"55824",NA,"MKT",77,0
5761,42,"80767",2018-03-10,"HR",74,0
5762,65,"52208",2018-04-01," SALES ",100,0
5763,53,"144730",2022-11-08,"HR",88,0
5764,54,"110067",2016-10-25,"Engineering",73,0
5765,59,"142288",2015-05-12,"Sales",77,0
5766,54,NA,2023-01-04,"Engg",93,1
5767,28,"110029",NA,"Engg",78,0
5768,42,"24926",2017-08-05,"Support",96,0
5769,30,"31624",2023-03-30,"Support",77,0
5770,42,"146637",2024-12-29,"VeryLongDepartmentName123",81,0
5771,41,"94555",NA,"human resources",100,0
5772,22,"94856",2024-04-23,"Engg",77,0
5773,42,"148831",2021-04-19,"Sales",76,0
292,65,"50000 ",2020-02-12,"MKT",62,0
5775,30,"133308",2023-07-10,"VeryLongDepartmentName123",62,0
5776,45,"128248",2022-04-15,"human resources",92,0
5777,40,"101148",2016-10-10,"sales",84,0
5778,40,"33340",2024-11-01,"MKT",78,0
5779,34,"91167",2023-08-26," SALES ",52,0
5780,44,"147717",2015-04-18,"Support!!",71,0
5781,56,"49395",2016-02-20,"VeryLongDepartmentName123",100,0
5782,35,"128570",2015-04-22,"sales",29.5,0
5783,30,"$60000",2024-11-03,"sales",70,0
289,64,"33750",2023-07-10,"human resources",77,0
5785,36,"125806",2018-08-05,"MKT",73,0
5786,52,"85781",2017-03-07,"Engg",77,0
5787,53,"61389",NA,"VeryLongDepartmentName123",60,0
5788,35,"111950",2023-04-26,"Support",58,0
5789,49,"45734",2020-05-29,"Marketing",77,0
5790,52,"48297",2020-11-08,"HR",98,0
5791,63,"145465",2015-11-28,"Hr",100,0
5792,87.5,"136679",2016-04-06,"Engg",58,0
5793,41,"59295",2021-01-29," SALES ",61,0
59,30,"abc",2018-08-04,"VeryLongDepartmentName123",53,0
11,30,"148355",NA," SALES ",63,0
5796,29,"abc",2021-09-27,"Engg",59,0
5797,22,"138546",NA,"Engg",80,0
5798,52,"25622",2024-02-11,"Engg",85,0
5799,50,"73965",NA,"Engg",63,0
355,42,"50000 ",2021-07-02,"Support",92,0
5801,52,"109557",2016-02-03,"Marketing",51,0
5802,49,"40255",2017-05-06,"Support!!",74,0
5803,36,"147461",2021-08-27,"Marketing",83,0
5804,42,"109983",2019-02-21,"Engg",29.5,0
5805,24,"104429",2024-07-22,"Support!!",76,0
5806,31,"114361",2021-04-24,"Support!!",77,0
5807,31,NA,2023-01-27,"MKT",72,1
5808,87.5,"37083",2024-06-12,"Support!!",94,0
5809,34,"3821593",2020-12-13," SALES ",63,0
5810,27,"109454",2021-08-06,"Sales",64,0
5811,29,"68312",2021-11-23,"Sales",54,0
5812,55,"86142",2019-09-16,"Engg",65,0
5813,87.5,"88250",2022-03-27,"VeryLongDepartmentName123",86,0
5814,43,"68283",NA,"Engg",100,0
5815,44,"106130",2022-02-04,"Engineering",100,0
197,62,"37609",2019-07-21,"human resources",52,0
5817,44,"46484",2022-10-23,"MKT",58,0
5818,25,"103158",2019-03-23,"HR",77,0
5819,42,"99555",2019-12-28,"Support!!",53,0
5820,52,"103980",2024-01-01,"Support",91,0
5821,54,"64649",2022-08-05," SALES ",67,0
5822,50,"2239885",2022-07-06,"sales",75,0
5823,65,NA,NA,"MKT",77,1
